deg,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
TUM0003_0286_A__20250611__Lámina_1__Y6fE.wav,1.5978214,3.3749673,1.9873011,1.9779131,2.624881,NISQAv2
LIM0007_0018_P__20241028__Recuerdo_agradable__IDjz.wav,1.5548942,3.6787539,1.8228669,2.1319275,3.1316233,NISQAv2
LIM0005_0115_P__20250324__Rutina__Q32x.wav,1.5901897,3.5993736,2.140193,2.0147457,2.5803988,NISQAv2
IQT0011_0338_P__20250530__Recuerdo_agradable__sYev.wav,1.5350657,2.8783891,1.9200256,2.0966942,3.1795359,NISQAv2
TUM0009_0093P__20250109__Recuerdo_agradable__Jhyl.wav,1.1290739,3.0003278,1.9370525,1.9693047,2.2354677,NISQAv2
HUA0004_0083P__20250203__Recuerdo_agradable__TR7R.wav,1.5366552,3.265736,1.856802,2.0796726,2.9422622,NISQAv2
TUM0004_0194_A__20250314__Recuerdo_agradable__U5ol.wav,2.1476393,3.6789577,2.2295797,2.438875,3.3645415,NISQAv2
LIM0002_0123_A__20250330__Recuerdo_agradable__LH3q.wav,1.9132314,3.7098496,2.106437,2.5366693,2.8072789,NISQAv2
TUM0009_0216_A__20250407__Recuerdo_agradable__6IDT.wav,1.9394917,3.5891392,2.7345045,2.3498082,2.1965544,NISQAv2
TUM0010_0160A__20241220__Rutina__XqE1.wav,2.1048377,3.3649871,2.8469434,2.715765,3.471855,NISQAv2
LIM0005_0133_A__20250413__Rutina__0hs2.wav,1.2667979,3.1877482,1.7883434,1.9953175,2.2767723,NISQAv2
TUM0008_0058P__20241026__Recuerdo_agradable__HV4h.wav,1.4466538,3.1323743,2.1281686,2.010165,2.3230567,NISQAv2
LIM0008_0089_P__20250317__Recuerdo_agradable__2UeS.wav,1.6699499,3.2427568,1.8650737,2.1751099,3.1225762,NISQAv2
LIM0002_0111_P__20250324__Rutina__MmUr.wav,1.6010855,3.4476922,1.8753512,1.8895563,2.8266218,NISQAv2
TUM0006_0144__20250219__Recuerdo_agradable__KqbG.wav,1.4731916,3.5156543,1.8225465,2.0335917,2.8921597,NISQAv2
LIM0002_0126_A__20250424__Recuerdo_agradable__PfjJ.wav,1.7913998,2.2601204,3.306554,2.3971484,1.9408402,NISQAv2
LIM0006_0067_A__20250314__Lámina_1__jIHv.wav,1.7762954,3.311901,2.3643587,2.3505979,2.3272057,NISQAv2
TUM0004_0232P__20250412__Re-narración_de_video__KLAR.wav,1.8624558,2.9717803,2.098004,2.4443524,2.9235365,NISQAv2
LIM0006_0061_A__20250130__Rutina__yw96.wav,1.3550506,3.106421,1.8811996,2.0664306,2.8386905,NISQAv2
TUM0002_0137_A__20250307__Re-narración_de_video__9X69.wav,1.5882733,3.1830804,2.1797228,2.1163356,1.9718366,NISQAv2
LIM0008_0069_A__20250218__Rutina__fHWT.wav,1.3879714,3.1466098,2.0806963,2.1928988,2.0973895,NISQAv2
LIM0010_0006_P__20241213__Rutina__1ds4.wav,2.2528932,3.734738,2.3471556,2.5971756,3.2945993,NISQAv2
LIM0004_0056_A__20250116__Re-narración_de_video__EDZv.wav,1.5788189,3.4627874,1.9647732,1.9882967,2.961531,NISQAv2
HUA0003_0020A__20241101__Re-narración_de_video__FbHN.wav,2.2425077,3.4743762,2.274722,2.4112673,3.2927027,NISQAv2
TUM0008_200A__20250331__Re-narración_de_video__9eOV.wav,1.819424,3.2545645,2.4774752,2.632636,3.205568,NISQAv2
LIM0004_0059_A__20250121__Rutina__vEgj.wav,2.155105,3.4402971,2.3069293,2.4713624,3.3024018,NISQAv2
LIM0002_0099_P__20250320__Re-narración_de_video__1cat.wav,2.1822124,3.596089,2.1931918,2.7334113,3.0476472,NISQAv2
TUM0002_0008_A__20240925__Rutina__yjyS.wav,1.9143047,3.1572688,2.3368597,2.4718995,1.8901597,NISQAv2
TUM0005_0011__20240924__Rutina__Ommg.wav,1.7605923,3.5484426,2.2000606,2.0713391,2.8559456,NISQAv2
LIM0007_0119_A__20250514__Rutina__78oS.wav,2.3776457,3.2193966,3.1151822,2.3905282,2.9891822,NISQAv2
TUM0003_0055_P__20241106__Re-narración_de_video__fg99.wav,1.9685451,3.7927954,2.2742882,2.585193,2.9363136,NISQAv2
LIM0005_0034_P__20241030__Re-narración_de_video__ws5F.wav,1.9424657,2.9778173,2.2498415,2.6201932,2.0282161,NISQAv2
LIM0002_0126_A__20250424__Rutina__aMgJ.wav,1.9781505,2.1320531,3.7102156,2.5761511,2.1427147,NISQAv2
IQT0006_0063_A__20250109__Re-narración_de_video__8XmY.wav,1.7987524,2.5150437,3.9996703,2.9719796,1.5561478,NISQAv2
IQT0008_0095P__20250609__Recuerdo_agradable__UHDA.wav,2.2129426,3.3873656,2.5923193,2.723369,2.3816543,NISQAv2
TUM0008_0177A__20250312__Recuerdo_agradable__5Ec2.wav,1.6037675,3.3085372,1.9818051,2.377267,3.0506978,NISQAv2
TUM0008_0004__20240921__Recuerdo_agradable__bA7W.wav,1.9638399,3.5547616,2.2736218,2.3005617,2.7104442,NISQAv2
IQT0007_0212_A__20250409__Silencio__khvH.wav,1.5700957,2.8982368,3.848327,2.5128467,1.67839,NISQAv2
IQT0005_0033_P__20241216__Recuerdo_agradable__dhnR.wav,1.1456673,3.1645713,1.8235955,1.9378729,2.8227777,NISQAv2
TUM0007_0003A__20240921__Recuerdo_agradable__1mpi.wav,1.8187882,3.0289834,2.7168386,2.3400104,2.9779127,NISQAv2
LIM0006_0134_A__20250413__Re-narración_de_video__PqLJ.wav,1.4672567,3.4621747,1.8929632,2.0459514,2.677733,NISQAv2
LIM0002_0052_P__20250304__Recuerdo_agradable__87hI.wav,2.3434105,3.0365624,4.054572,2.7963917,2.1674998,NISQAv2
HUA0003_0155A__20250402__Recuerdo_agradable__djtP.wav,2.7540076,3.7790778,2.4301367,2.606767,3.4496982,NISQAv2
LIM0004_0188_A__20250612__Rutina__rZTv.wav,1.6857475,3.3210976,1.7630057,2.2631881,3.1730156,NISQAv2
LIM0006_0139_P__20250506__Recuerdo_agradable__6ThW.wav,1.6757787,3.0831115,1.8521852,2.2189147,3.0221837,NISQAv2
LIM0004_0013_A__20241110__Recuerdo_agradable__y7kJ.wav,1.3613726,3.319732,2.8984706,1.8771183,3.612563,NISQAv2
LIM0006_0128_P__20250403__Re-narración_de_video__gVlH.wav,2.303509,3.5456388,4.03644,2.946058,1.8540564,NISQAv2
IQT0011_0333_A__20250527__Recuerdo_agradable__2uEe.wav,1.4234812,2.7268436,2.08131,2.0348287,3.0035105,NISQAv2
TUM0002_0055_P__20241022__Rutina__KvXx.wav,1.5839989,3.2151945,2.097518,2.1513925,2.2569706,NISQAv2
TUM0004_0242A__20250421__Rutina__Bq84.wav,1.2463139,2.7930238,1.7593129,2.0236905,2.898502,NISQAv2
TUM0009_0269A__20250411__Re-narración_de_video__r3GX.wav,1.6738311,3.291509,2.0830524,2.0896204,2.5427368,NISQAv2
IQT0004_0044_A-__20250125__Rutina__SPUp.wav,1.368118,3.1594574,1.8016853,2.1765888,2.8970945,NISQAv2
IQT0004_0207_P__20250603__Recuerdo_agradable__WOUN.wav,1.2431675,3.1090934,1.8481197,1.9583373,2.3678348,NISQAv2
LIM0004_0056_P__20250116__Rutina__pL6k.wav,2.03185,3.8089352,2.1657107,2.3951535,3.2022526,NISQAv2
TUM0009_0217_P__20250408__Recuerdo_agradable__2M78.wav,0.83726174,3.0044715,1.7552919,1.8068936,2.1083288,NISQAv2
TUM0009_0283_A__20250527__Re-narración_de_video__0rrj.wav,2.1179304,3.5996466,2.3770187,2.4079995,2.5274622,NISQAv2
LIM0007_0134_P__20250605__Recuerdo_agradable__JCw6.wav,0.85203713,3.1120608,1.8033447,1.7851361,2.347725,NISQAv2
LIM0010_0108_A__20250611__Recuerdo_agradable__0OZz.wav,1.5328268,3.0191872,1.735651,2.1620939,2.9750123,NISQAv2
LIM0005_0155_P__20250516__Rutina__QGYP.wav,1.5582033,3.3736355,1.9399557,2.1981368,3.015474,NISQAv2
IQT0005_0033__20241213__Recuerdo_agradable__3Tld.wav,1.5761338,3.2626586,1.986377,2.0458813,2.9675848,NISQAv2
LIM0006_0118_A__20250326__Recuerdo_agradable__lgX8.wav,1.1195941,2.7292595,1.9407537,1.9525083,2.645117,NISQAv2
LIM0004-0086-P__20250220__Rutina__nj1s.wav,1.9212416,3.7685418,2.4736226,2.2422292,3.3947122,NISQAv2
LIM0005_0116_A__20250404__Rutina__nrOd.wav,1.6907406,3.206004,2.1145275,2.204335,3.1388137,NISQAv2
TUM0002_0211_P__20250421__Re-narración_de_video__mWJg.wav,1.225631,2.7793486,1.8190026,1.9546909,2.2011294,NISQAv2
LIM0005_0157_A__20250515__Rutina__JDMP.wav,1.6507822,3.3743808,1.8269007,2.1359797,3.1528614,NISQAv2
TUM0004_0115_A__20241105__Recuerdo_agradable__v6qH.wav,2.0592854,3.6196578,2.4435565,2.280049,3.0892475,NISQAv2
TUM0008_200A__20250331__Recuerdo_agradable__tDHO.wav,1.6786604,3.279689,2.1641195,2.1557977,2.752083,NISQAv2
HUA0006_0166A__20250405__Recuerdo_agradable__oA3U.wav,2.6253927,3.8055909,2.858279,3.0349066,3.1229362,NISQAv2
TUM0004_0296_A__20250524__Re-narración_de_video__7vcr.wav,2.048499,3.5429716,2.3467898,2.6233978,3.2805371,NISQAv2
LIM0010_0045_A__20250423__Rutina__z5h6.wav,1.2477053,2.9821212,1.9258895,1.996637,2.086441,NISQAv2
TUM0003_0171_P__20250313__Re-narración_de_video__dj0R.wav,0.9673005,3.1978848,1.9556744,1.7995753,1.9516244,NISQAv2
LIM0003_0007_A__20241106__Re-narración_de_video__rCwR.wav,1.7860259,3.1391163,2.3178308,2.4158912,3.1087706,NISQAv2
IQT0011_0360_P__20250605__Recuerdo_agradable__eUXR.wav,1.616629,2.9936905,2.0697455,2.2509317,2.7980294,NISQAv2
TUM0006_0183-A__20250414__Re-narración_de_video__L2Rk.wav,1.7495371,3.2053864,1.9516265,2.3544958,3.3023834,NISQAv2
LIM0002_0088_A__20250227__Rutina__qTPd.wav,1.4900745,3.08445,1.8786199,2.1417117,2.8693688,NISQAv2
HUA0006_0013A__20241125__Recuerdo_agradable__24pf.wav,1.9850366,3.4609873,2.2117324,2.500255,2.85998,NISQAv2
TUM0009_0288_P__20250526__Rutina__Lzct.wav,2.769552,2.6363742,3.885094,3.133222,3.6320457,NISQAv2
IQT0008_0151p__20250520__Recuerdo_agradable__MSYK.wav,1.9003234,3.120907,2.260216,2.3469477,2.6501048,NISQAv2
LIM0008_0043_A__20241219__Re-narración_de_video__UbjP.wav,2.0013614,3.5769506,2.8761733,2.5694594,3.1642528,NISQAv2
TUM0005_0314A__20250430__Recuerdo_agradable__sNwm.wav,1.8889375,3.5547755,2.1857731,2.3523655,2.536658,NISQAv2
LIM0008_0069_A__20250218__Re-narración_de_video__sr5P.wav,1.3998961,3.2080805,2.0656958,2.1401992,2.4661012,NISQAv2
TUM0008_0297_P__20250603__Rutina__03o3.wav,1.0921196,2.755013,1.8679423,1.8642647,2.180037,NISQAv2
IQT0011_0277_A__20250516__Recuerdo_agradable__8P9g.wav,1.4988736,3.349993,1.9362967,1.9742904,2.828455,NISQAv2
ºTUM0004_0330A__20250606__Rutina__up7c.wav,1.7981097,2.813183,2.6719105,2.3489437,3.3904738,NISQAv2
LIM0003_0143_A__20250507__Re-narración_de_video__oPOI.wav,1.7582909,3.2013156,2.1914175,2.5769894,2.5555532,NISQAv2
LIM0005_0086_A__20250212__Re-narración_de_video__Kckb.wav,1.8201478,3.3334115,2.4627287,2.33649,2.4609988,NISQAv2
LIM0003_0008_A__20241023__Re-narración_de_video__9L5F.wav,1.6036023,3.1141293,1.985538,2.2312293,2.4288445,NISQAv2
LIM0008_0121_A__20250413__Re-narración_de_video__ex9r.wav,2.152883,3.4191608,2.431176,2.7890203,3.573018,NISQAv2
LIM0005-0104A__20250307__Re-narración_de_video__JFmq.wav,1.9120939,3.1776555,2.0049026,2.193978,3.129258,NISQAv2
TUM0003_0049A__20241031__Recuerdo_agradable__joUj.wav,2.1317706,3.2646153,2.346825,2.1604178,3.0788624,NISQAv2
LIM0005_0159_A__20250520__Recuerdo_agradable__xTUF.wav,1.9652781,3.793823,3.7998853,2.9790626,1.6547364,NISQAv2
TUM0007_0118_P__20250121__Recuerdo_agradable__oE6r.wav,2.4307568,3.1303108,4.2191143,2.8996675,3.2819676,NISQAv2
TUM0006_0121_A__20250127__Rutina__izSE.wav,2.268144,3.5515635,2.1788924,2.5526187,3.5188553,NISQAv2
IQT0006_0282_A__20250528__Recuerdo_agradable__uNA7.wav,1.4468904,3.2371278,2.1427104,1.9432571,2.627849,NISQAv2
TUM0008_0103_A__20241221__Rutina__nB71.wav,1.3772359,2.9432878,1.8348982,1.9867697,2.6343288,NISQAv2
LIM0004_0064_P__20250125__Recuerdo_agradable__zRYp.wav,1.564433,2.962386,1.9452627,2.178381,3.1091714,NISQAv2
LIM0002_0098_P__20250318__Rutina__w0aI.wav,1.8409082,3.5025952,3.295215,2.576877,1.6399113,NISQAv2
LIM0005-0104A__20250307__Recuerdo_agradable__1U1w.wav,1.7904575,3.287359,2.0385737,2.043861,3.0671437,NISQAv2
TUM0010_0330_A__20250524__Rutina__G5Se.wav,1.5041137,3.128522,1.7682712,2.0842416,2.973883,NISQAv2
TUM0002_0186A__20250409__Rutina__j4c7.wav,1.1304191,2.754341,1.7737541,2.0461292,2.1827674,NISQAv2
HUA0007_0118P__20250409__Recuerdo_agradable__pqMY.wav,2.2565048,3.6756063,2.7800272,3.3357527,3.2248263,NISQAv2
IQT0006_0372_P__20250611__Recuerdo_agradable__7oQt.wav,1.1872436,3.4285486,1.8523159,1.8340384,2.7420733,NISQAv2
LIM0006_0036_P__20241210__Recuerdo_agradable__rFD4.wav,1.6658005,3.2542367,2.0509803,2.2989895,2.9887502,NISQAv2
LIM0006_0109_A__20250327__Recuerdo_agradable__sxgY.wav,2.0754716,3.0321057,2.9354455,2.187054,3.691853,NISQAv2
IQT0004_0207_P__20250603__Rutina__2H6C.wav,1.0097265,3.1328678,1.998008,2.0669603,2.8790996,NISQAv2
LIM0010_0061_A__20250330__Recuerdo_agradable__JPcB.wav,1.502604,3.0092995,1.9176991,2.0150561,2.8147771,NISQAv2
TUM0008_0206_A__20250407__Recuerdo_agradable__42XO.wav,1.5947322,2.7526312,3.99107,2.7883236,1.5695808,NISQAv2
TUM0002_0156A__20250322__Rutina__Clud.wav,1.1766802,3.2183785,2.16129,2.028571,2.2585323,NISQAv2
LIM0002_0057_A__20250116__Recuerdo_agradable__1fEh.wav,1.7561256,3.4099576,2.1995893,2.1994503,2.638417,NISQAv2
LIM0003_0029_A__20250307__Re-narración_de_video__ZSMt.wav,2.1426542,3.568876,2.5007017,2.1938124,3.2093105,NISQAv2
TUM0004_0002P__20240921__Recuerdo_agradable__Wt47.wav,1.3585525,3.1232665,1.8241129,2.196315,2.7384717,NISQAv2
TUM0009_0303_A__20250602__Recuerdo_agradable__gYbo.wav,1.6273994,3.387439,1.7366755,2.044964,2.8959882,NISQAv2
TUM0004_0242A__20250421__Recuerdo_agradable__QuJ6.wav,1.6665999,3.0972183,2.1126797,2.2133653,2.8705647,NISQAv2
TUM0002_0154_P__20250319__Recuerdo_agradable__oDzL.wav,1.7032309,3.0794656,2.345167,2.2738667,2.777466,NISQAv2
LIM0003_0013_A__20241124__Re-narración_de_video__xEwh.wav,1.9287242,3.2890255,2.5173922,2.1152399,2.7903712,NISQAv2
LIM0008_0097_P__20250402__Rutina__VZrU.wav,1.2272602,3.5337176,2.7342353,1.8218055,2.9653842,NISQAv2
PRUEBA_Adifono_3__20250522__Re-narración_de_video__RgNI.wav,1.8130103,2.3102748,3.753633,2.6807938,1.7103101,NISQAv2
TUM0003_0193_A__20250331__Recuerdo_agradable__IVi3.wav,2.2581253,3.5440125,2.855017,2.7750714,2.997008,NISQAv2
TUM0009_0269P__20250411__Recuerdo_agradable__kwpI.wav,1.8827969,3.4933825,2.0546117,2.0171795,3.0334752,NISQAv2
LIM0002_0023P__20241012__Recuerdo_agradable__fPW4.wav,2.9917152,4.0784664,3.3787396,3.2055056,3.6634743,NISQAv2
LIM0002_0194_P__20250603__Recuerdo_agradable__Efoh.wav,2.1772747,3.482321,2.6197228,2.327244,3.1782293,NISQAv2
LIM0007_0085_A__20250318__Rutina__4Bdz.wav,1.6110739,3.3399055,2.0856318,2.577436,2.5493603,NISQAv2
LIM0007_0082_A__20250327__Rutina__exYv.wav,1.5845593,3.330471,2.5805044,2.1831572,2.2584975,NISQAv2
LIM0008_0010_P__20241026__Recuerdo_agradable__s6Ko.wav,2.2559414,3.7945242,2.3751583,2.6187613,2.9185274,NISQAv2
IQT0007_0224_A__20250416__Recuerdo_agradable__4sN1.wav,1.8822012,3.440978,2.4809215,2.140237,2.853269,NISQAv2
LIM0003_0042_A__20241215__Recuerdo_agradable__FBjl.wav,1.6572394,3.0550437,2.050267,2.1830356,2.6157663,NISQAv2
TUM0002_0249_P__20250528__Rutina__tyS6.wav,1.8743125,3.379031,2.3814213,2.1820798,3.261166,NISQAv2
LIM0007_0034_A__20250117__Rutina__LY13.wav,2.496013,2.9181492,4.018102,2.871208,2.6334245,NISQAv2
TUM0003_0046A__20241030__Rutina__hVM9.wav,1.4646928,2.9617736,1.9199722,1.9679986,2.771702,NISQAv2
IQT0011_0371_P__20250607__Recuerdo_agradable__vfpO.wav,1.0569535,2.878809,1.846174,1.8637824,2.3162112,NISQAv2
TUM0003_0193_A__20250331__Re-narración_de_video__1f3a.wav,1.9592278,3.3093743,2.296148,2.6870255,2.8383384,NISQAv2
LIM0007_0024_A__20241031__Rutina__BKSG.wav,1.6162049,3.5463736,1.9491117,2.0611842,2.813163,NISQAv2
HUA0004_0094A__20250207__Recuerdo_agradable__G4Ck.wav,2.7590673,3.09877,4.070765,3.0297236,2.379975,NISQAv2
HUA0008_0273P__20250331__Recuerdo_agradable__wT5I.wav,1.8571554,3.5160007,1.8932741,2.1604269,3.1243083,NISQAv2
LIM0006_0042_P__20241220__Recuerdo_agradable__KtMc.wav,2.1268344,3.614604,2.4870393,2.5096095,3.1056664,NISQAv2
TUM0010_0307_A__20250506__Recuerdo_agradable__p4iO.wav,1.567837,3.424342,2.3280551,2.1309392,2.149033,NISQAv2
LIM0004_0056_P__20250116__Recuerdo_agradable__dQdP.wav,2.17475,3.6434658,2.238301,2.2340205,2.931486,NISQAv2
LIM0003_0103_A__20250312__Recuerdo_agradable__v40a.wav,1.8142292,3.3897078,2.2627547,2.267451,2.5052266,NISQAv2
IQT0007_0136_A__20250329__Re-narración_de_video__3ymU.wav,1.6477823,3.4113429,1.899293,2.1508105,2.894811,NISQAv2
HUA0007_0138P__20250424__Rutina__Yy0W.wav,1.566628,2.988055,2.8606265,2.1631894,2.719011,NISQAv2
LIM0007_0124_A__20250521__Recuerdo_agradable__aPBf.wav,1.6793249,3.3546937,2.2375531,2.0518346,1.9491181,NISQAv2
PRUEBA_Audifono_1__20250502__Re-narración_de_video__lfuK.wav,1.8394524,3.6650593,2.4137433,2.2899075,2.9182155,NISQAv2
LIM0005_0175_P__20250605__Rutina__fnXg.wav,2.2531037,3.5886033,3.0794568,2.4693546,3.1014225,NISQAv2
LIM0003_0005__P__20241011__Recuerdo_agradable__f3De.wav,1.9335941,3.1860983,2.178241,2.3793566,3.3437865,NISQAv2
LIM0006_0128_P__20250403__Rutina__HtFD.wav,2.652701,3.8875158,4.2709475,3.3446243,1.9272794,NISQAv2
IQT0004_0156_A__20250604__Rutina__v4v0.wav,1.3527628,3.2083986,1.8738205,1.8994924,2.952638,NISQAv2
LIM0007_0082_A__20250327__Recuerdo_agradable__xLDe.wav,1.2661272,3.2449415,1.9975312,1.985611,1.981685,NISQAv2
TUM0002_0175_P__20250405__Rutina__8W9j.wav,1.442501,3.269757,2.1383388,2.1147563,2.3458714,NISQAv2
IQT0008_0087P__20250603__Rutina__2F7D.wav,1.2667747,3.1315439,2.014271,1.9022417,2.195948,NISQAv2
TUM0009_0216_P__20250407__Rutina__ZHwP.wav,1.4911736,3.306468,2.1212811,2.2591574,1.6377921,NISQAv2
TUM0006_0129P__20250208__Recuerdo_agradable__Yd0b.wav,1.4167753,3.1538522,1.8755565,1.9039773,2.4951274,NISQAv2
LIM0004_0014_P__20241011__Recuerdo_agradable__kls3.wav,0.9096123,3.188698,1.8712401,1.8277049,2.8734577,NISQAv2
LIM0007_0004P__20241017__Re-narración_de_video__8S2n.wav,1.9474145,3.3548205,2.2506917,2.562981,2.5560439,NISQAv2
LIM0009_0015_A__20241016__Recuerdo_agradable__59V4.wav,1.4977158,3.0047143,2.2063625,2.1124008,3.0317411,NISQAv2
HUA0008_0321P__20250530__Recuerdo_agradable__GTGq.wav,1.6245828,3.1998336,2.0749457,2.3910124,1.9395005,NISQAv2
TUM0002_0175_P__20250405__Lámina_1__z7jC.wav,1.32528,3.2890544,2.1460583,1.9649237,1.9566321,NISQAv2
LIM0004_0087A__20250222__Rutina__5odB.wav,2.4985297,3.3369863,2.6356816,2.3865716,3.2417102,NISQAv2
LIM0005_0111_P__20250325__Recuerdo_agradable__KeXm.wav,0.91601247,3.0650697,2.002826,1.8664804,2.444134,NISQAv2
LIM0005_0104_P__20250307__Recuerdo_agradable__jmFr.wav,2.0062604,3.7974555,2.1006162,2.4608836,3.1105106,NISQAv2
LIM0007_0048_A__20250205__Rutina__Kyes.wav,1.7090465,2.6427734,3.9301064,2.6535592,1.7127142,NISQAv2
TUM0009_0283_P__20250524__Recuerdo_agradable__P3GG.wav,3.1848557,3.8899205,3.9998868,3.5064955,3.0297654,NISQAv2
LIM0005_0116_P__20250404__Recuerdo_agradable__tYZy.wav,1.8189666,3.618348,2.3292284,2.2379248,2.559729,NISQAv2
LIM0004_0056_A__20250116__Recuerdo_agradable__xd2O.wav,1.6968282,3.0221171,2.0478623,2.2661598,3.1497114,NISQAv2
TUM0002_0154_P__20250319__Rutina__oieE.wav,2.1015956,2.9665759,2.3465188,2.3760517,3.3119404,NISQAv2
TUM0002_0166_P__20250403__Recuerdo_agradable__vRwi.wav,1.4818026,3.1446412,2.1001492,2.2116735,1.8928316,NISQAv2
LIM0006_0148_A__20250604__Rutina__7VAo.wav,2.0629425,3.4919431,2.2093446,2.2834013,3.0211105,NISQAv2
TUM0006_0146_P__20250221__Rutina__LWe3.wav,1.0328867,3.13414,2.1936643,1.8165352,2.5295954,NISQAv2
LIM0004_0056_P__20250116__Lámina_1__udw3.wav,1.7494506,3.5291429,2.1987407,2.1601188,2.6951647,NISQAv2
TUM0004_0256A__20250424__Re-narración_de_video__6EOW.wav,1.3627256,3.0546405,1.9924495,2.057697,2.3372767,NISQAv2
IQT0008_0044_P__20241120__Re-narración_de_video__Ieo0.wav,1.5405582,3.4418318,2.0644197,2.4333875,3.5277998,NISQAv2
TUM0009_0283_A__20250527__Rutina__d1iO.wav,2.1610706,3.5347123,3.024418,2.7522671,3.2860296,NISQAv2
LIM0007_0119_A__20250514__Recuerdo_agradable__uwE0.wav,1.8497525,3.1176374,1.8833098,2.1048536,2.9443667,NISQAv2
TUM0003_0265_A__20250524__Lámina_1__gM3N.wav,1.4871415,3.434246,2.0192862,2.2231014,2.5155787,NISQAv2
LIM0005_0020_P__20241004__Re-narración_de_video__HkG6.wav,2.1037946,3.486682,3.648333,1.9266458,2.60583,NISQAv2
LIM0005_0148_P__20250515__Re-narración_de_video__afcx.wav,1.2616326,3.338933,2.1354153,1.959924,2.0203457,NISQAv2
TUM0006_0163-P__20250402__Rutina__KUrE.wav,2.0564551,3.2445836,2.2082179,2.418307,3.4155335,NISQAv2
LIM0007_0004_A__20241017__Recuerdo_agradable__a5qR.wav,1.9818014,3.619816,2.2646348,2.490472,2.3738766,NISQAv2
TUM0007_0003A__20240921__Re-narración_de_video__8Y4k.wav,1.5803933,3.1357915,2.2204616,2.2107396,2.863891,NISQAv2
TUM0002_0261A__20250529__Rutina__3aUW.wav,1.885181,3.4977205,2.554366,2.5328054,3.1539693,NISQAv2
LIM0004_0077_A__20250213__Recuerdo_agradable__EhBA.wav,1.4509026,3.4947288,1.9939184,2.0408845,2.9830878,NISQAv2
IQT0009_0152_P__20250612__Rutina__I1nD.wav,0.9636645,3.3176458,2.028212,1.7466899,2.3251755,NISQAv2
IQT0007_0136_A__20250329__Lámina_1__o1zH.wav,1.8080239,3.428287,1.9548905,2.148739,2.750006,NISQAv2
IQT0008_0147P__20250515__Recuerdo_agradable__vwZS.wav,1.667824,3.2531326,2.1338785,2.0556815,2.6275222,NISQAv2
LIM0008_0088_A__20250312__Re-narración_de_video__ftJC.wav,2.243542,3.5293276,2.4487128,2.4539888,3.19007,NISQAv2
LIM0007_0092_P__20250410__Rutina__D4Tr.wav,2.018882,3.1957524,2.1129396,2.2396517,3.3145058,NISQAv2
IQT0009_0159_A__20250610__Recuerdo_agradable__YDBk.wav,0.9518094,2.6532366,1.7030613,1.8500929,2.4914815,NISQAv2
TUM0009_0035_P__20241022__Rutina__C6BN.wav,2.336983,3.5870562,2.4581785,2.6861315,3.4952655,NISQAv2
IQT0012_0009_A__20250317__Re-narración_de_video__7sBg.wav,1.267252,3.6251552,3.1581776,1.7333989,2.4736893,NISQAv2
LIM0002_0060__A__20250123__Re-narración_de_video__ZHvj.wav,1.5713753,3.5773036,2.090239,2.301634,3.1371605,NISQAv2
TUM0010_0176A__20250110__Re-narración_de_video__e4Sn.wav,1.709724,3.4833574,1.9200284,2.265434,3.0611327,NISQAv2
LIM0006_0061_A__20250130__Re-narración_de_video__0SBk.wav,1.5137482,3.373643,2.1421707,2.252142,3.096579,NISQAv2
TUM0010_0264A__20250408__Rutina__0f07.wav,2.2225368,3.6505396,2.2170236,2.5055897,3.301429,NISQAv2
TUM0006_208-A__20250422__Rutina__KvYN.wav,2.4503448,3.6770644,2.547591,2.596555,3.5178115,NISQAv2
TUM0004_0018A__20240927__Recuerdo_agradable__ThvM.wav,2.204943,3.6865137,2.4284399,2.616222,3.6798837,NISQAv2
TUM0008_0047P__20241015__Rutina__2zSG.wav,2.1447747,3.4343264,2.6645458,2.4588387,2.4473171,NISQAv2
LIM0005_0175_P__20250605__Recuerdo_agradable__kLR2.wav,1.8028105,3.542587,2.189101,2.1198645,2.545714,NISQAv2
IQT0004_0166_P__20250514__Recuerdo_agradable__veun.wav,1.1544294,2.7020452,1.656903,1.8294635,2.6396742,NISQAv2
LIM0006_0078_A__20250222__Re-narración_de_video__X5dd.wav,1.9930261,2.937243,3.7927053,2.5232508,2.0686648,NISQAv2
LIM0005_0013__P__20241111__Re-narración_de_video__VJem.wav,1.5906807,3.477301,1.987097,2.2170556,2.9563138,NISQAv2
LIM0002_0052_P__20250304__Rutina__m8vs.wav,2.0510354,2.8329055,3.8385024,2.5460303,1.984931,NISQAv2
TUM0010_0222_A__20250315__Rutina__saHU.wav,1.5157735,3.6633894,2.6748135,1.9325747,2.3438427,NISQAv2
TUM0002_258A__20250602__Re-narración_de_video__WWPP.wav,0.9855525,2.89577,1.9086862,1.9765832,2.5019045,NISQAv2
HUA0006_0013A__20241125__Rutina__mgUf.wav,2.7294905,3.8005717,2.8927896,2.8032484,3.4709003,NISQAv2
LIM0004_0063_P__20250129__Rutina__Odd9.wav,1.696377,3.47055,2.1342576,2.2834904,2.5755682,NISQAv2
TUM0009_0282_A__20250522__Recuerdo_agradable__gF6B.wav,2.6035526,3.8605027,2.5142486,2.6136148,3.2860153,NISQAv2
LIM0005_0151_A__20250515__Lámina_1__G2UZ.wav,1.6077217,3.5556695,1.8661034,2.1250436,2.54034,NISQAv2
LIM0002_0098_A__20250318__Rutina__e233.wav,1.6406127,3.578023,4.020985,2.878202,1.6047562,NISQAv2
